Report Number,Offense Parent Group,Offense,Offense Code,MCPP,Longitude,Latitude
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,FIRST HILL,-122.3190312,47.60794735
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROOSEVELT/RAVENNA,-122.3109137,47.67850586
2022,LARCENY-THEFT,All Other Larceny,23H,CAPITOL HILL,-122.3204074,47.61523808
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3645009,47.53370044
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3420194,47.70596699
2022,ASSAULT OFFENSES,Intimidation,13C,JUDKINS PARK/NORTH BEACON HILL,-122.3022349,47.59980121
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3178106,47.65720176
2022,LARCENY-THEFT,Theft From Building,23D,BELLTOWN,-122.3463082,47.61442097
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,JUDKINS PARK/NORTH BEACON HILL,-122.3062062,47.59485089
2022,ASSAULT OFFENSES,Intimidation,13C,GENESEE,-122.2870268,47.56074768
2022,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,ALASKA JUNCTION,-122.3762088,47.56155041
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.3220331,47.62152029
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3152507,47.66401157
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BELLTOWN,-122.351906,47.61480495
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,FIRST HILL,-122.3230855,47.60625097
2022,ASSAULT OFFENSES,Intimidation,13C,DOWNTOWN COMMERCIAL,-122.3387015,47.61074295
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3230816,47.62046445
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.348506,47.61807131
2022,LARCENY-THEFT,All Other Larceny,23H,UNIVERSITY,-122.3208416,47.65849092
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3195608,47.66222203
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,FAUNTLEROY SW,-122.3901934,47.52317014
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,GEORGETOWN,-122.3143002,47.54770755
2022,ASSAULT OFFENSES,Simple Assault,13B,MOUNT BAKER,-122.3003494,47.58208839
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,GENESEE,-122.2860684,47.56476048
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.324008,47.61907481
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BALLARD SOUTH,-122.3970189,47.67297067
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3406699,47.60786035
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,LARCENY-THEFT,All Other Larceny,23H,BALLARD SOUTH,-122.365094,47.67016006
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ALKI,-122.4039884,47.58063628
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SODO,-122.3342002,47.58085317
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,FIRST HILL,-122.3181106,47.60620595
2022,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,CLAREMONT/RAINIER VISTA,-122.2968064,47.56720509
2022,ASSAULT OFFENSES,Simple Assault,13B,QUEEN ANNE,-122.350854,47.62208691
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MILLER PARK,-122.3113706,47.62129036
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,QUEEN ANNE,-122.3663017,47.63867705
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.3663017,47.63867705
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,NORTH BEACON HILL,-122.3105447,47.58921093
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,GEORGETOWN,-122.3143002,47.54770755
2022,ASSAULT OFFENSES,Simple Assault,13B,GEORGETOWN,-122.3143002,47.54770755
2022,ASSAULT OFFENSES,Simple Assault,13B,MID BEACON HILL,-122.30733,47.55364108
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ROOSEVELT/RAVENNA,-122.3110591,47.68577056
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3409938,47.63099174
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SANDPOINT,-122.2906857,47.69128806
2022,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,ASSAULT OFFENSES,Simple Assault,13B,CHINATOWN/INTERNATIONAL DISTRICT,-122.3201595,47.60169935
2022,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.304919,47.61410537
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,CENTRAL AREA/SQUIRE PARK,-122.3076595,47.60217535
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.3076595,47.60217535
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3223052,47.67510876
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROOSEVELT/RAVENNA,-122.3223052,47.67510876
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROOSEVELT/RAVENNA,-122.3223052,47.67510876
2022,LARCENY-THEFT,All Other Larceny,23H,ALKI,-122.4094098,47.57680636
2022,LARCENY-THEFT,Theft From Building,23D,UNIVERSITY,-122.3102387,47.66488064
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROOSEVELT/RAVENNA,-122.3379016,47.68628026
2022,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,CAPITOL HILL,-122.3234015,47.61407001
2022,ASSAULT OFFENSES,Simple Assault,13B,CAPITOL HILL,-122.3234015,47.61407001
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ALASKA JUNCTION,-122.386804,47.56021562
2022,ASSAULT OFFENSES,Aggravated Assault,13A,ALASKA JUNCTION,-122.386804,47.56021562
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MOUNT BAKER,-122.290949,47.57450295
2022,ASSAULT OFFENSES,Aggravated Assault,13A,UNIVERSITY,-122.3142101,47.66490847
2022,ASSAULT OFFENSES,Simple Assault,13B,BELLTOWN,-122.3463082,47.61442097
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.2802798,47.54244024
2022,ASSAULT OFFENSES,Simple Assault,13B,CAPITOL HILL,-122.3207804,47.61407567
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3336067,47.61356024
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3260141,47.7108808
2022,ASSAULT OFFENSES,Simple Assault,13B,MILLER PARK,-122.3053954,47.62022124
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MONTLAKE/PORTAGE BAY,-122.3200588,47.64135501
2022,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3122073,47.60618397
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MID BEACON HILL,-122.3014698,47.54640271
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,LAKEWOOD/SEWARD PARK,-122.258073,47.55061696
2022,ASSAULT OFFENSES,Intimidation,13C,NORTH ADMIRAL,-122.3852097,47.5802457
2022,ASSAULT OFFENSES,Simple Assault,13B,FIRST HILL,-122.3207514,47.60684371
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3260141,47.7108808
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3404677,47.6093176
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MAGNOLIA,-122.4051552,47.64017497
2022,ASSAULT OFFENSES,Simple Assault,13B,UNIVERSITY,-122.3031465,47.66352305
2022,LARCENY-THEFT,All Other Larceny,23H,SODO,-122.3342002,47.58085317
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,DOWNTOWN COMMERCIAL,-122.3406699,47.60786035
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.348506,47.61807131
2022,ROBBERY,Robbery,120,CAPITOL HILL,-122.3208823,47.6204918
2022,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,CAPITOL HILL,-122.3208823,47.6204918
2022,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,FREMONT,-122.3565065,47.65704048
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,CAPITOL HILL,-122.3200162,47.61524085
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,NORTHGATE,-122.3206032,47.71039668
2022,ASSAULT OFFENSES,Simple Assault,13B,NORTHGATE,-122.3206032,47.71039668
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MILLER PARK,-122.3094121,47.61967086
2022,LARCENY-THEFT,Shoplifting,23C,DOWNTOWN COMMERCIAL,-122.3350179,47.61090902
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BRIGHTON/DUNLAP,-122.2800603,47.53705079
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,HIGHLAND PARK,-122.3390042,47.53604206
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,ROBBERY,Robbery,120,CAPITOL HILL,-122.3180562,47.62608292
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,QUEEN ANNE,-122.360885,47.64910391
2022,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,SOUTH BEACON HILL,-122.2807765,47.53072728
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BALLARD SOUTH,-122.401065,47.67532305
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,BALLARD SOUTH,-122.401065,47.67532305
2022,ASSAULT OFFENSES,Intimidation,13C,NORTHGATE,-122.3206032,47.71039668
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,MOUNT BAKER,-122.2910103,47.57075994
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.356706,47.62501856
2022,ASSAULT OFFENSES,Intimidation,13C,MADRONA/LESCHI,-122.3022358,47.6010021
2022,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,DOWNTOWN COMMERCIAL,-122.3305103,47.60188591
2022,ASSAULT OFFENSES,Simple Assault,13B,MOUNT BAKER,-122.2936076,47.57629106
2022,ROBBERY,Robbery,120,CAPITOL HILL,-122.3208823,47.6204918
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3420194,47.70596699
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,NORTHGATE,-122.3420194,47.70596699
2022,ASSAULT OFFENSES,Simple Assault,13B,SLU/CASCADE,-122.3350861,47.61600093
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,JUDKINS PARK/NORTH BEACON HILL,-122.3074712,47.59055928
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.363207,47.52010954
2022,LARCENY-THEFT,All Other Larceny,23H,MAGNOLIA,-122.3919708,47.63103937
2022,FRAUD OFFENSES,Identity Theft,26F,WALLINGFORD,-122.3242303,47.66570566
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTH BEACON HILL,-122.3020041,47.58340084
2022,LARCENY-THEFT,Pocket-picking,23A,DOWNTOWN COMMERCIAL,-122.3400134,47.60882096
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.363207,47.52010954
2022,ROBBERY,Robbery,120,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CENTRAL AREA/SQUIRE PARK,-122.3088506,47.61468701
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3207124,47.66360387
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CENTRAL AREA/SQUIRE PARK,-122.2938017,47.61022196
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MADISON PARK,-122.2882037,47.62558089
2022,ASSAULT OFFENSES,Aggravated Assault,13A,LAKEWOOD/SEWARD PARK,-122.2707304,47.56470229
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3505956,47.65095794
2022,LARCENY-THEFT,Theft From Building,23D,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3665302,47.52828076
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3412045,47.60969643
2022,FRAUD OFFENSES,Identity Theft,26F,MID BEACON HILL,-122.3195104,47.56168903
2022,ASSAULT OFFENSES,Aggravated Assault,13A,HILLMAN CITY,-122.277071,47.54601824
2022,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,CAPITOL HILL,-122.3268205,47.61408812
2022,ASSAULT OFFENSES,Intimidation,13C,UNIVERSITY,-122.3208342,47.66003567
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,UNIVERSITY,-122.3208342,47.66003567
2022,LARCENY-THEFT,Shoplifting,23C,CAPITOL HILL,-122.324008,47.61907481
2022,ASSAULT OFFENSES,Aggravated Assault,13A,BELLTOWN,-122.3474203,47.61508492
2022,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,NORTHGATE,-122.3420194,47.70596699
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SOUTH PARK,-122.3189901,47.52305434
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SOUTH PARK,-122.3189901,47.52305434
2022,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3407976,47.6084931
2022,ASSAULT OFFENSES,Aggravated Assault,13A,RAINIER VIEW,-122.2720364,47.51070128
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,PIONEER SQUARE,-122.3295065,47.60137164
2022,FRAUD OFFENSES,Wire Fraud,26E,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3645009,47.53370044
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,UNIVERSITY,-122.3195608,47.66222203
2022,LARCENY-THEFT,All Other Larceny,23H,FIRST HILL,-122.3270347,47.60805203
2022,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,MAGNOLIA,-122.3906646,47.65320787
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3301677,47.60476953
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,ROXHILL/WESTWOOD/ARBOR HEIGHTS,-122.3604743,47.52559092
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,BALLARD NORTH,-122.3666302,47.69065264
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BALLARD NORTH,-122.3666302,47.69065264
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,FREMONT,-122.3505458,47.6506252
2022,ASSAULT OFFENSES,Aggravated Assault,13A,CAPITOL HILL,-122.3201136,47.61408041
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,CAPITOL HILL,-122.3201136,47.61408041
2022,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,CAPITOL HILL,-122.3201136,47.61408041
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,ALKI,-122.4094098,47.57680636
2022,LARCENY-THEFT,All Other Larceny,23H,DOWNTOWN COMMERCIAL,-122.3340104,47.61064592
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3510087,47.61486107
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTHGATE,-122.3205613,47.70857741
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,PIONEER SQUARE,-122.3341801,47.60130276
2022,ROBBERY,Robbery,120,SLU/CASCADE,-122.3450077,47.62089811
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BELLTOWN,-122.3430526,47.6125019
2022,LARCENY-THEFT,Shoplifting,23C,NORTHGATE,-122.3192068,47.7085692
2022,ASSAULT OFFENSES,Simple Assault,13B,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2022,ASSAULT OFFENSES,Intimidation,13C,DOWNTOWN COMMERCIAL,-122.3310822,47.60241242
2022,LARCENY-THEFT,Theft From Building,23D,MAGNOLIA,-122.3892004,47.65283803
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MOUNT BAKER,-122.2910103,47.57075994
2022,LARCENY-THEFT,Theft From Building,23D,HIGHLAND PARK,-122.3390042,47.53604206
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BALLARD SOUTH,-122.4063609,47.67429094
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3178106,47.65720176
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,SANDPOINT,-122.2903506,47.67850755
2022,LARCENY-THEFT,Theft From Building,23D,BALLARD SOUTH,-122.4063609,47.67429094
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3192068,47.7085692
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,HILLMAN CITY,-122.2821109,47.55120381
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CAPITOL HILL,-122.3230671,47.62256802
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,ROOSEVELT/RAVENNA,-122.3121077,47.68440845
2022,ASSAULT OFFENSES,Intimidation,13C,SLU/CASCADE,-122.3394041,47.61621007
2022,TRESPASS OF REAL PROPERTY,Trespass of Real Property,90J,SLU/CASCADE,-122.3394041,47.61621007
2022,ASSAULT OFFENSES,Intimidation,13C,FIRST HILL,-122.325076,47.60591184
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BELLTOWN,-122.3510087,47.61486107
2022,LARCENY-THEFT,All Other Larceny,23H,GEORGETOWN,-122.3261404,47.55412032
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,HIGH POINT,-122.3610149,47.53855079
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.3320674,47.61655803
2022,ASSAULT OFFENSES,Simple Assault,13B,SLU/CASCADE,-122.3320674,47.61655803
2022,ROBBERY,Robbery,120,DOWNTOWN COMMERCIAL,-122.3330404,47.60455383
2022,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,CAPITOL HILL,-122.3220331,47.62152029
2022,LARCENY-THEFT,Theft From Building,23D,CAPITOL HILL,-122.3283091,47.61508133
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3429801,47.64030218
2022,LARCENY-THEFT,All Other Larceny,23H,MILLER PARK,-122.3053954,47.62022124
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,MOUNT BAKER,-122.2860975,47.57022358
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,ROOSEVELT/RAVENNA,-122.3006173,47.66825204
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3206032,47.71039668
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,HIGHLAND PARK,-122.3506375,47.52008638
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,HIGHLAND PARK,-122.3506375,47.52008638
2022,ASSAULT OFFENSES,Simple Assault,13B,MOUNT BAKER,-122.3058274,47.5884106
2022,LARCENY-THEFT,All Other Larceny,23H,NORTH BEACON HILL,-122.3172804,47.59076389
2022,ASSAULT OFFENSES,Intimidation,13C,QUEEN ANNE,-122.3554004,47.62501526
2022,ASSAULT OFFENSES,Intimidation,13C,MOUNT BAKER,-122.3003494,47.58208839
2022,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3340387,47.60172211
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CENTRAL AREA/SQUIRE PARK,-122.3073913,47.61805515
2022,ROBBERY,Robbery,120,BELLTOWN,-122.3474203,47.61508492
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,GREENWOOD,-122.3553003,47.68802767
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,QUEEN ANNE,-122.3409938,47.63099174
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MAGNOLIA,-122.3906646,47.65320787
2022,LARCENY-THEFT,All Other Larceny,23H,CENTRAL AREA/SQUIRE PARK,-122.3035536,47.61621503
2022,LARCENY-THEFT,All Other Larceny,23H,FREMONT,-122.3500358,47.66107885
2022,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,EASTLAKE - WEST,-122.3271068,47.64087912
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,DOWNTOWN COMMERCIAL,-122.3338081,47.61210339
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,BALLARD NORTH,-122.370401,47.68969018
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,BALLARD NORTH,-122.370401,47.68969018
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,CAPITOL HILL,-122.324008,47.61907481
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,QUEEN ANNE,-122.3608797,47.65041734
2022,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,NORTH BEACON HILL,-122.3046263,47.57250605
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,MAGNOLIA,-122.3904007,47.65245059
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.356028,47.628067
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,CENTRAL AREA/SQUIRE PARK,-122.3073913,47.61805515
2022,LARCENY-THEFT,Theft From Motor Vehicle,23F,SLU/CASCADE,-122.3350608,47.62201555
2022,LARCENY-THEFT,Theft From Building,23D,DOWNTOWN COMMERCIAL,-122.3401282,47.61062346
2022,ASSAULT OFFENSES,Aggravated Assault,13A,GREENWOOD,-122.3460303,47.70433103
2022,ASSAULT OFFENSES,Intimidation,13C,NORTH ADMIRAL,-122.3852097,47.5802457
2022,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,CENTRAL AREA/SQUIRE PARK,-122.3027722,47.6074384
2022,ASSAULT OFFENSES,Simple Assault,13B,UNIVERSITY,-122.3077861,47.66305443
2022,ASSAULT OFFENSES,Simple Assault,13B,UNIVERSITY,-122.3065023,47.66564016
2022,ASSAULT OFFENSES,Aggravated Assault,13A,ROOSEVELT/RAVENNA,-122.3006173,47.66825204
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,UNIVERSITY,-122.3031465,47.66352305
2022,LARCENY-THEFT,All Other Larceny,23H,ROOSEVELT/RAVENNA,-122.3033609,47.67941002
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,QUEEN ANNE,-122.3662809,47.64015098
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,GEORGETOWN,-122.3067081,47.54091898
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SANDPOINT,-122.2906997,47.68977089
2022,ASSAULT OFFENSES,Simple Assault,13B,CAPITOL HILL,-122.3230489,47.62370445
2022,LARCENY-THEFT,All Other Larceny,23H,MADRONA/LESCHI,-122.2998601,47.60007717
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,SLU/CASCADE,-122.3410815,47.62029929
2022,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,CAPITOL HILL,-122.3207558,47.60865749
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SLU/CASCADE,-122.348506,47.61807131
2022,ARSON,Arson,200,JUDKINS PARK/NORTH BEACON HILL,-122.3096689,47.59515308
2022,ASSAULT OFFENSES,Intimidation,13C,CENTRAL AREA/SQUIRE PARK,-122.3122073,47.60618397
2022,ASSAULT OFFENSES,Simple Assault,13B,CAPITOL HILL,-122.3201136,47.61408041
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,RAINIER BEACH,-122.2700225,47.51700127
2022,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,SODO,-122.329056,47.58085134
2022,LARCENY-THEFT,Shoplifting,23C,SODO,-122.329056,47.58085134
2022,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,GENESEE,-122.2860684,47.56476048
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,MOUNT BAKER,-122.2910103,47.57075994
2022,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,BALLARD SOUTH,-122.3674064,47.67453805
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTH BEACON HILL,-122.3055537,47.58409174
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,BALLARD SOUTH,-122.4040753,47.67040184
2022,ASSAULT OFFENSES,Aggravated Assault,13A,DOWNTOWN COMMERCIAL,-122.3406699,47.60786035
2022,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,HIGH POINT,-122.3750698,47.54563408
2022,BURGLARY/BREAKING&ENTERING,Burglary/Breaking & Entering,220,NORTHGATE,-122.3260141,47.7108808
